Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration
2020-05-19,16:55:15.3389,,Game Started!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:56:23.5713,Continuous,KeyDown,1,1,0,1,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:36.9991,Continuous,KeyDown,3,5,11,18,e,Correct,E,0,2154143,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:36.9991,Continuous,Sequence Success,3,5,11,18,NA,NA,NA,NA,0,6879491,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:37.1866,Continuous,KeyDown,3,5,11,18,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:37.3951,Continuous,KeyDown,3,5,11,18,r,Correct,R,0,2084656,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:37.5966,Continuous,KeyDown,3,5,11,18,w,Correct,W,0,201488,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:37.7841,Continuous,KeyDown,3,5,11,18,e,Correct,E,0,1875767,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:37.7841,Continuous,Sequence Success,3,5,11,18,NA,NA,NA,NA,0,5975304,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:37.9935,Continuous,KeyDown,3,5,11,18,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:38.1870,Continuous,KeyDown,3,5,11,18,r,Correct,R,0,1944935,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:38.3750,Continuous,KeyDown,3,5,11,18,w,Correct,W,0,1876113,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:38.5555,Continuous,KeyDown,3,5,11,18,e,Correct,E,0,1807511,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:38.5555,Continuous,Sequence Success,3,5,11,18,NA,NA,NA,NA,0,562856,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:38.7714,Continuous,KeyDown,3,5,11,18,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:38.9869,Continuous,KeyDown,3,5,11,18,r,Correct,R,0,2155144,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:39.2437,Continuous,KeyDown,3,5,11,18,w,Correct,W,0,257037,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:39.4242,Continuous,KeyDown,3,5,11,18,e,Correct,E,0,1806678,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:39.4242,Continuous,Sequence Success,3,5,11,18,NA,NA,NA,NA,0,6532192,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:39.6466,Continuous,KeyDown,3,5,11,18,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:39.8411,Continuous,KeyDown,3,5,11,18,r,Correct,R,0,1945561,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:40.0361,Continuous,KeyDown,3,5,11,18,w,Correct,W,0,1945389,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:40.2515,Continuous,KeyDown,3,5,11,18,e,Correct,E,0,2154039,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:40.2515,Continuous,Sequence Success,3,5,11,18,NA,NA,NA,NA,0,6044989,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:40.4675,Continuous,KeyDown,3,5,11,18,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:40.6475,Continuous,KeyDown,3,5,11,18,r,Correct,R,0,1806358,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:40.8489,Continuous,KeyDown,3,5,11,18,w,Correct,W,0,2015235,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:41.0364,Continuous,KeyDown,3,5,11,18,e,Correct,E,0,1876303,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:41.0364,Continuous,Sequence Success,3,5,11,18,NA,NA,NA,NA,0,5697896,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:41.2728,Continuous,KeyDown,3,5,11,18,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:41.4673,Continuous,KeyDown,3,5,11,18,r,Correct,R,0,1945191,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:41.7176,Continuous,KeyDown,3,5,11,18,w,Correct,W,0,2502193,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:41.9680,Continuous,KeyDown,3,5,11,18,e,Correct,E,0,2500964,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:41.9680,Continuous,Sequence Success,3,5,11,18,NA,NA,NA,NA,0,6948348,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:42.1550,Continuous,KeyDown,3,5,11,18,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:42.3634,Continuous,KeyDown,3,5,11,18,r,Correct,R,0,2084491,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:42.5095,Continuous,Sequence Failed,3,5,11,18,NA,NA,NA,NA,0,3545084,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:42.5095,Continuous,InputWindowOver,3,5,11,18,NA,NA,NA,NA,NA,7,1,2,8,Fish Escaped,NA,NA,
2020-05-19,17:06:01.8698,Continuous,KeyDown,3,5,11,19,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:02.1052,Continuous,KeyDown,3,5,11,19,r,Correct,R,0,2363968,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:02.3211,Continuous,KeyDown,3,5,11,19,w,Correct,W,0,2153153,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:02.5505,Continuous,KeyDown,3,5,11,19,e,Correct,E,0,2292678,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:02.5505,Continuous,Sequence Success,3,5,11,19,NA,NA,NA,NA,0,68098,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:02.7450,Continuous,KeyDown,3,5,11,19,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:02.9534,Continuous,KeyDown,3,5,11,19,r,Correct,R,0,2084227,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:03.1339,Continuous,KeyDown,3,5,11,19,w,Correct,W,0,1807094,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:03.3424,Continuous,KeyDown,3,5,11,19,e,Correct,E,0,2084717,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:03.3424,Continuous,Sequence Success,3,5,11,19,NA,NA,NA,NA,0,5976038,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:03.5369,Continuous,KeyDown,3,5,11,19,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:03.7244,Continuous,KeyDown,3,5,11,19,r,Correct,R,0,1875861,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:03.8979,Continuous,KeyDown,3,5,11,19,w,Correct,W,0,1737285,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:04.0934,Continuous,KeyDown,3,5,11,19,e,Correct,E,0,1945789,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:04.0934,Continuous,Sequence Success,3,5,11,19,NA,NA,NA,NA,0,5558935,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:04.3078,Continuous,KeyDown,3,5,11,19,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:04.5103,Continuous,KeyDown,3,5,11,19,r,Correct,R,0,2015612,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:04.6903,Continuous,KeyDown,3,5,11,19,w,Correct,W,0,1806048,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:04.8848,Continuous,KeyDown,3,5,11,19,e,Correct,E,0,1945508,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:04.8848,Continuous,Sequence Success,3,5,11,19,NA,NA,NA,NA,0,5767168,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:05.0932,Continuous,KeyDown,3,5,11,19,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:05.2947,Continuous,KeyDown,3,5,11,19,r,Correct,R,0,2015017,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:05.4822,Continuous,KeyDown,3,5,11,19,w,Correct,W,0,1876099,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:05.7046,Continuous,KeyDown,3,5,11,19,e,Correct,E,0,2223462,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:05.7046,Continuous,Sequence Success,3,5,11,19,NA,NA,NA,NA,0,6114579,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:05.9415,Continuous,KeyDown,3,5,11,19,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:06.1569,Continuous,KeyDown,3,5,11,19,r,Correct,R,0,2154334,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:06.4203,Continuous,KeyDown,3,5,11,19,w,Correct,W,0,264009,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:06.6217,Continuous,KeyDown,3,5,11,19,e,Correct,E,0,201666,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:06.6227,Continuous,Sequence Success,3,5,11,19,NA,NA,NA,NA,0,6811084,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:06.8651,Continuous,KeyDown,3,5,11,19,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:07.0945,Continuous,KeyDown,3,5,11,19,r,Correct,R,0,2292875,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:07.3099,Continuous,KeyDown,3,5,11,19,w,Correct,W,0,2154636,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:07.5188,Continuous,KeyDown,3,5,11,19,e,Correct,E,0,2084473,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:07.5188,Continuous,Sequence Success,3,5,11,19,NA,NA,NA,NA,0,6531984,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:07.7133,Continuous,InputWindowOver,3,5,11,19,NA,NA,NA,NA,NA,7,0,2,7,Fish Escaped,NA,NA,
2020-05-19,17:06:26.9972,Continuous,KeyDown,3,5,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:27.2116,Continuous,KeyDown,3,5,11,20,r,Correct,R,0,2154391,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:27.4689,Continuous,KeyDown,3,5,11,20,w,Correct,W,0,257131,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:27.6919,Continuous,KeyDown,3,5,11,20,e,Correct,E,0,2224548,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:27.6919,Continuous,Sequence Success,3,5,11,20,NA,NA,NA,NA,0,6950249,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:27.9068,Continuous,KeyDown,3,5,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:28.1362,Continuous,KeyDown,3,5,11,20,r,Correct,R,0,2293031,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:28.3371,Continuous,KeyDown,3,5,11,20,w,Correct,W,0,2015543,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:28.5456,Continuous,KeyDown,3,5,11,20,e,Correct,E,0,2084324,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:28.5456,Continuous,Sequence Success,3,5,11,20,NA,NA,NA,NA,0,6392898,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:28.7471,Continuous,KeyDown,3,5,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:28.9555,Continuous,KeyDown,3,5,11,20,r,Correct,R,0,208549,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:29.1430,Continuous,KeyDown,3,5,11,20,w,Correct,W,0,1874734,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:29.3380,Continuous,KeyDown,3,5,11,20,e,Correct,E,0,1945843,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:29.3380,Continuous,Sequence Success,3,5,11,20,NA,NA,NA,NA,0,5906068,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:29.5255,Continuous,KeyDown,3,5,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:29.7409,Continuous,KeyDown,3,5,11,20,r,Correct,R,0,2153889,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:29.9155,Continuous,KeyDown,3,5,11,20,w,Correct,W,0,1737433,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:30.1094,Continuous,KeyDown,3,5,11,20,e,Correct,E,0,1945432,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:30.1094,Continuous,Sequence Success,3,5,11,20,NA,NA,NA,NA,0,5836754,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:30.2830,Continuous,KeyDown,3,5,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:30.4850,Continuous,KeyDown,3,5,11,20,r,Correct,R,0,2084072,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:30.6655,Continuous,KeyDown,3,5,11,20,w,Correct,W,0,1806408,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:30.8320,Continuous,KeyDown,3,5,11,20,e,Correct,E,0,1667777,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:30.8320,Continuous,Sequence Success,3,5,11,20,NA,NA,NA,NA,0,5558258,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:31.0405,Continuous,KeyDown,3,5,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:31.2350,Continuous,KeyDown,3,5,11,20,r,Correct,R,0,1945036,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:31.4225,Continuous,KeyDown,3,5,11,20,w,Correct,W,0,1876489,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:31.6030,Continuous,KeyDown,3,5,11,20,e,Correct,E,0,1806935,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:31.6030,Continuous,Sequence Success,3,5,11,20,NA,NA,NA,NA,0,562846,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:31.8817,Continuous,KeyDown,3,5,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:32.1321,Continuous,KeyDown,3,5,11,20,r,Correct,R,0,2501976,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:32.3465,Continuous,KeyDown,3,5,11,20,w,Correct,W,0,215363,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:32.5270,Continuous,KeyDown,3,5,11,20,e,Correct,E,0,1806799,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:32.5270,Continuous,Sequence Success,3,5,11,20,NA,NA,NA,NA,0,6462405,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:32.7913,Continuous,KeyDown,3,5,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:32.9519,Continuous,Sequence Failed,3,5,11,20,NA,NA,NA,NA,0,1597181,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:06:32.9519,Continuous,InputWindowOver,3,5,12,20,NA,NA,NA,NA,NA,7,1,0,8,Got Fish,NA,NA,
2020-05-19,17:06:45.1606,Continuous,Frustration Questionnaire,NA,NA,12,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,
