Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration
2020-05-20,11:20:14.8434,Discrete,Sequence Success,3,5,9,18,NA,NA,NA,NA,0.9441056,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:20:15.1841,Discrete,KeyDown,3,5,9,18,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:20:15.3845,Discrete,KeyDown,3,5,9,18,r,Correct,R,0.2012649,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:20:15.7523,Discrete,KeyDown,3,5,9,18,w,Correct,W,0.3685105,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:20:16.5448,Discrete,InputWindowOver,3,5,10,18,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-20,11:20:36.1940,Discrete,KeyDown,3,4,10,19,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:20:36.5200,Discrete,KeyDown,3,4,10,19,r,Correct,R,0.3262902,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:20:36.8534,Discrete,KeyDown,3,4,10,19,w,Correct,W,0.3332722,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:20:37.2005,Discrete,KeyDown,3,4,10,19,e,Correct,E,0.3474329,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:20:37.2005,Discrete,Sequence Success,3,4,10,19,NA,NA,NA,NA,1.006995,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:20:37.6587,Discrete,KeyDown,3,4,10,19,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:20:38.8053,Discrete,InputWindowOver,3,4,11,19,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-20,11:20:58.5518,Discrete,KeyDown,3,4,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:20:58.8360,Discrete,KeyDown,3,4,11,20,r,Correct,R,0.2841503,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:20:59.1905,Discrete,KeyDown,3,4,11,20,w,Correct,W,0.3542796,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:20:59.4958,Discrete,KeyDown,3,4,11,20,e,Correct,E,0.3056883,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:20:59.4958,Discrete,Sequence Success,3,4,11,20,NA,NA,NA,NA,0.9441183,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:21:01.2258,Discrete,InputWindowOver,3,4,12,20,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-20,11:21:08.2063,Discrete,Frustration Questionnaire,NA,NA,12,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,
