Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,PerceivedControl
12/06/2020,43:33.2,Continuous,Sequence Success,1,1,3,5,NA,NA,NA,NA,0.2236069,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:33.7,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:33.8,Continuous,KeyDown,1,1,3,5,r,Correct,R,0.09597139,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:33.8,Continuous,KeyDown,1,1,3,5,w,Correct,W,0.05923878,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:33.9,Continuous,KeyDown,1,1,3,5,e,Correct,E,0.09245083,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:33.9,Continuous,Sequence Success,1,1,3,5,NA,NA,NA,NA,0.247661,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:34.3,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:34.4,Continuous,KeyDown,1,1,3,5,r,Correct,R,0.08398319,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:34.5,Continuous,KeyDown,1,1,3,5,w,Correct,W,0.09550919,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:34.5,Continuous,KeyDown,1,1,3,5,e,Correct,E,0.05265792,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:34.5,Continuous,Sequence Success,1,1,3,5,NA,NA,NA,NA,0.2321503,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:35.0,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:35.1,Continuous,KeyDown,1,1,3,5,r,Correct,R,0.0836064,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:35.1,Continuous,KeyDown,1,1,3,5,w,Correct,W,0.08073213,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:35.2,Continuous,KeyDown,1,1,3,5,e,Correct,E,0.05602072,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:35.2,Continuous,Sequence Success,1,1,3,5,NA,NA,NA,NA,0.2203593,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:35.6,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:35.7,Continuous,KeyDown,1,1,3,5,r,Correct,R,0.1022136,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:35.8,Continuous,KeyDown,1,1,3,5,w,Correct,W,0.074151,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:35.9,Continuous,KeyDown,1,1,3,5,e,Correct,E,0.09543782,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:35.9,Continuous,Sequence Success,1,1,3,5,NA,NA,NA,NA,0.2718024,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:36.2,Continuous,InputWindowOver,1,1,4,5,NA,NA,NA,NA,NA,8,1,4,9,Got Fish,NA,NA
12/06/2020,43:40.3,Continuous,Quest Complete,NA,NA,4,5,NA,NA,NA,NA,NA,36,8,20,44,NA,3,NA
12/06/2020,44:01.2,Continuous,KeyDown,2,2,4,6,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:01.3,Continuous,KeyDown,2,2,4,6,r,Correct,R,0.07195609,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:01.4,Continuous,KeyDown,2,2,4,6,w,Correct,W,0.1379997,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:01.5,Continuous,KeyDown,2,2,4,6,e,Correct,E,0.07556267,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:01.5,Continuous,Sequence Success,2,2,4,6,NA,NA,NA,NA,0.2855185,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:01.9,Continuous,KeyDown,2,2,4,6,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:02.0,Continuous,KeyDown,2,2,4,6,r,Correct,R,0.09316471,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:02.1,Continuous,KeyDown,2,2,4,6,w,Correct,W,0.1017166,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:02.2,Continuous,KeyDown,2,2,4,6,e,Correct,E,0.09079748,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:02.2,Continuous,Sequence Success,2,2,4,6,NA,NA,NA,NA,0.2856788,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:02.7,Continuous,KeyDown,2,2,4,6,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:02.8,Continuous,KeyDown,2,2,4,6,r,Correct,R,0.1076562,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:02.9,Continuous,KeyDown,2,2,4,6,w,Correct,W,0.1032751,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:03.0,Continuous,KeyDown,2,2,4,6,e,Correct,E,0.09133925,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:03.0,Continuous,Sequence Success,2,2,4,6,NA,NA,NA,NA,0.3022706,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:03.4,Continuous,KeyDown,2,2,4,6,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:03.5,Continuous,KeyDown,2,2,4,6,r,Correct,R,0.08370629,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:03.7,Continuous,KeyDown,2,2,4,6,w,Correct,W,0.1330375,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:03.7,Continuous,KeyDown,2,2,4,6,e,Correct,E,0.07811649,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:03.7,Continuous,Sequence Success,2,2,4,6,NA,NA,NA,NA,0.2948603,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:04.2,Continuous,KeyDown,2,2,4,6,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:04.3,Continuous,KeyDown,2,2,4,6,r,Correct,R,0.09130311,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:04.4,Continuous,KeyDown,2,2,4,6,w,Correct,W,0.07160699,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:04.4,Continuous,KeyDown,2,2,4,6,e,Correct,E,0.06015049,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:04.4,Continuous,Sequence Success,2,2,4,6,NA,NA,NA,NA,0.2230606,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:04.9,Continuous,KeyDown,2,2,4,6,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:05.0,Continuous,KeyDown,2,2,4,6,r,Correct,R,0.100758,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:05.1,Continuous,KeyDown,2,2,4,6,w,Correct,W,0.1216909,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:05.2,Continuous,KeyDown,2,2,4,6,e,Correct,E,0.08210064,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:05.2,Continuous,Sequence Success,2,2,4,6,NA,NA,NA,NA,0.3045496,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:05.7,Continuous,KeyDown,2,2,4,6,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:05.8,Continuous,KeyDown,2,2,4,6,r,Correct,R,0.0962987,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:05.8,Continuous,KeyDown,2,2,4,6,w,Correct,W,0.0863579,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:05.9,Continuous,KeyDown,2,2,4,6,e,Correct,E,0.0914744,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:05.9,Continuous,Sequence Success,2,2,4,6,NA,NA,NA,NA,0.274131,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:07.4,Continuous,InputWindowOver,2,2,4,6,NA,NA,NA,NA,NA,7,0,2,7,Fish Escaped,NA,NA
12/06/2020,44:25.8,Continuous,KeyDown,2,2,4,7,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:25.9,Continuous,KeyDown,2,2,4,7,r,Correct,R,0.087056,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:26.0,Continuous,KeyDown,2,2,4,7,w,Correct,W,0.1263662,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:26.1,Continuous,KeyDown,2,2,4,7,e,Correct,E,0.08194181,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:26.1,Continuous,Sequence Success,2,2,4,7,NA,NA,NA,NA,0.295364,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:26.5,Continuous,KeyDown,2,2,4,7,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:26.6,Continuous,KeyDown,2,2,4,7,r,Correct,R,0.1019849,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:26.8,Continuous,KeyDown,2,2,4,7,w,Correct,W,0.1152713,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:26.9,Continuous,KeyDown,2,2,4,7,e,Correct,E,0.08823445,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:26.9,Continuous,Sequence Success,2,2,4,7,NA,NA,NA,NA,0.3054906,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:27.3,Continuous,KeyDown,2,2,4,7,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:27.4,Continuous,KeyDown,2,2,4,7,r,Correct,R,0.1027875,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:27.5,Continuous,KeyDown,2,2,4,7,w,Correct,W,0.11698,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:27.6,Continuous,KeyDown,2,2,4,7,e,Correct,E,0.06915803,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:27.6,Continuous,Sequence Success,2,2,4,7,NA,NA,NA,NA,0.2889255,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:28.1,Continuous,KeyDown,2,2,4,7,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:28.2,Continuous,KeyDown,2,2,4,7,r,Correct,R,0.08156991,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:28.3,Continuous,KeyDown,2,2,4,7,w,Correct,W,0.1236781,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:28.4,Continuous,KeyDown,2,2,4,7,e,Correct,E,0.0630651,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:28.4,Continuous,Sequence Success,2,2,4,7,NA,NA,NA,NA,0.2683131,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:28.8,Continuous,KeyDown,2,2,4,7,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:28.9,Continuous,KeyDown,2,2,4,7,r,Correct,R,0.08394679,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:29.0,Continuous,KeyDown,2,2,4,7,w,Correct,W,0.1203015,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:29.1,Continuous,KeyDown,2,2,4,7,e,Correct,E,0.06132491,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:29.1,Continuous,Sequence Success,2,2,4,7,NA,NA,NA,NA,0.2655732,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:29.6,Continuous,KeyDown,2,2,4,7,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:29.7,Continuous,KeyDown,2,2,4,7,r,Correct,R,0.1005348,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:29.8,Continuous,KeyDown,2,2,4,7,w,Correct,W,0.1035389,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:29.9,Continuous,KeyDown,2,2,4,7,e,Correct,E,0.0738565,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:29.9,Continuous,Sequence Success,2,2,4,7,NA,NA,NA,NA,0.2779302,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:30.4,Continuous,KeyDown,2,2,4,7,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:30.5,Continuous,KeyDown,2,2,4,7,r,Correct,R,0.0875887,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:30.6,Continuous,KeyDown,2,2,4,7,w,Correct,W,0.1109922,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:30.6,Continuous,KeyDown,2,2,4,7,e,Correct,E,0.07530081,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:30.6,Continuous,Sequence Success,2,2,4,7,NA,NA,NA,NA,0.2738817,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:31.7,Continuous,InputWindowOver,2,2,5,7,NA,NA,NA,NA,NA,7,0,0,7,Got Fish,NA,NA
12/06/2020,44:48.6,Continuous,KeyDown,2,2,5,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:48.7,Continuous,KeyDown,2,2,5,8,r,Correct,R,0.06578831,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:48.8,Continuous,KeyDown,2,2,5,8,w,Correct,W,0.1598813,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:48.9,Continuous,KeyDown,2,2,5,8,e,Correct,E,0.06465651,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:48.9,Continuous,Sequence Success,2,2,5,8,NA,NA,NA,NA,0.2903261,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:49.4,Continuous,KeyDown,2,2,5,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:49.5,Continuous,KeyDown,2,2,5,8,r,Correct,R,0.104675,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:49.7,Continuous,KeyDown,2,2,5,8,w,Correct,W,0.1203664,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:49.7,Continuous,KeyDown,2,2,5,8,e,Correct,E,0.07002722,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:49.7,Continuous,Sequence Success,2,2,5,8,NA,NA,NA,NA,0.2950686,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:50.3,Continuous,KeyDown,2,2,5,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:50.4,Continuous,KeyDown,2,2,5,8,r,Correct,R,0.0738853,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:50.5,Continuous,KeyDown,2,2,5,8,w,Correct,W,0.1112883,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:50.5,Continuous,KeyDown,2,2,5,8,e,Correct,E,0.08463046,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:50.5,Continuous,Sequence Success,2,2,5,8,NA,NA,NA,NA,0.2698041,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:51.1,Continuous,KeyDown,2,2,5,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:51.2,Continuous,KeyDown,2,2,5,8,r,Correct,R,0.07513981,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:51.3,Continuous,KeyDown,2,2,5,8,w,Correct,W,0.1285335,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:51.4,Continuous,KeyDown,2,2,5,8,e,Correct,E,0.08751562,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:51.4,Continuous,Sequence Success,2,2,5,8,NA,NA,NA,NA,0.2911889,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:51.9,Continuous,KeyDown,2,2,5,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:52.0,Continuous,KeyDown,2,2,5,8,r,Correct,R,0.07463639,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:52.1,Continuous,KeyDown,2,2,5,8,w,Correct,W,0.11485,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:52.2,Continuous,KeyDown,2,2,5,8,e,Correct,E,0.07960679,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:52.2,Continuous,Sequence Success,2,2,5,8,NA,NA,NA,NA,0.2690932,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:52.6,Continuous,KeyDown,2,2,5,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:52.7,Continuous,KeyDown,2,2,5,8,r,Correct,R,0.08769221,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:52.8,Continuous,KeyDown,2,2,5,8,w,Correct,W,0.1007104,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:52.9,Continuous,KeyDown,2,2,5,8,e,Correct,E,0.07253513,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:52.9,Continuous,Sequence Success,2,2,5,8,NA,NA,NA,NA,0.2609378,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:53.4,Continuous,KeyDown,2,2,5,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:53.4,Continuous,KeyDown,2,2,5,8,r,Correct,R,0.0850214,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:53.6,Continuous,KeyDown,2,2,5,8,w,Correct,W,0.1109721,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:53.6,Continuous,KeyDown,2,2,5,8,e,Correct,E,0.07238217,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:53.6,Continuous,Sequence Success,2,2,5,8,NA,NA,NA,NA,0.2683757,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:54.1,Continuous,KeyDown,2,2,5,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:54.2,Continuous,KeyDown,2,2,5,8,r,Correct,R,0.08611239,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:54.3,Continuous,KeyDown,2,2,5,8,w,Correct,W,0.09102589,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:54.4,Continuous,KeyDown,2,2,5,8,e,Correct,E,0.08315872,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:54.4,Continuous,Sequence Success,2,2,5,8,NA,NA,NA,NA,0.260297,NA,NA,NA,NA,NA,NA,NA
12/06/2020,44:54.4,Continuous,InputWindowOver,2,2,6,8,NA,NA,NA,NA,NA,8,0,4,8,Got Fish,NA,NA
12/06/2020,45:12.7,Continuous,KeyDown,2,3,6,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:12.8,Continuous,KeyDown,2,3,6,9,r,Correct,R,0.08822529,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:13.0,Continuous,KeyDown,2,3,6,9,w,Correct,W,0.1394978,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:13.0,Continuous,KeyDown,2,3,6,9,e,Correct,E,0.06533651,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:13.0,Continuous,Sequence Success,2,3,6,9,NA,NA,NA,NA,0.2930596,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:13.5,Continuous,KeyDown,2,3,6,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:13.6,Continuous,KeyDown,2,3,6,9,r,Correct,R,0.08439331,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:13.8,Continuous,KeyDown,2,3,6,9,w,Correct,W,0.1264552,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:13.8,Continuous,KeyDown,2,3,6,9,e,Correct,E,0.08660546,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:13.8,Continuous,Sequence Success,2,3,6,9,NA,NA,NA,NA,0.297454,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:14.3,Continuous,KeyDown,2,3,6,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:14.4,Continuous,KeyDown,2,3,6,9,r,Correct,R,0.0662117,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:14.5,Continuous,KeyDown,2,3,6,9,w,Correct,W,0.1123183,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:14.6,Continuous,KeyDown,2,3,6,9,e,Correct,E,0.07394862,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:14.6,Continuous,Sequence Success,2,3,6,9,NA,NA,NA,NA,0.2524786,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:15.1,Continuous,KeyDown,2,3,6,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:15.2,Continuous,KeyDown,2,3,6,9,r,Correct,R,0.0600917,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:15.3,Continuous,KeyDown,2,3,6,9,w,Correct,W,0.1209627,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:15.4,Continuous,KeyDown,2,3,6,9,e,Correct,E,0.09029719,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:15.4,Continuous,Sequence Success,2,3,6,9,NA,NA,NA,NA,0.2713516,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:16.0,Continuous,KeyDown,2,3,6,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:16.1,Continuous,KeyDown,2,3,6,9,r,Correct,R,0.1093396,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:16.2,Continuous,KeyDown,2,3,6,9,w,Correct,W,0.1069728,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:16.2,Continuous,KeyDown,2,3,6,9,e,Correct,E,0.0583863,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:16.2,Continuous,Sequence Success,2,3,6,9,NA,NA,NA,NA,0.2746987,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:16.8,Continuous,KeyDown,2,3,6,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:16.8,Continuous,KeyDown,2,3,6,9,r,Correct,R,0.06435,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:16.9,Continuous,KeyDown,2,3,6,9,w,Correct,W,0.1034852,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:17.0,Continuous,KeyDown,2,3,6,9,e,Correct,E,0.06317918,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:17.0,Continuous,Sequence Success,2,3,6,9,NA,NA,NA,NA,0.2310144,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:17.5,Continuous,KeyDown,2,3,6,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:17.6,Continuous,KeyDown,2,3,6,9,r,Correct,R,0.07388391,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:17.7,Continuous,KeyDown,2,3,6,9,w,Correct,W,0.1285614,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:17.8,Continuous,KeyDown,2,3,6,9,e,Correct,E,0.04907468,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:17.8,Continuous,Sequence Success,2,3,6,9,NA,NA,NA,NA,0.25152,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:18.6,Continuous,InputWindowOver,2,3,6,9,NA,NA,NA,NA,NA,7,0,5,7,Fish Escaped,NA,NA
12/06/2020,45:38.0,Continuous,KeyDown,2,3,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:38.1,Continuous,KeyDown,2,3,6,10,r,Correct,R,0.08851741,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:38.2,Continuous,KeyDown,2,3,6,10,w,Correct,W,0.1199511,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:38.3,Continuous,KeyDown,2,3,6,10,e,Correct,E,0.07849257,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:38.3,Continuous,Sequence Success,2,3,6,10,NA,NA,NA,NA,0.2869611,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:38.8,Continuous,KeyDown,2,3,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:38.9,Continuous,KeyDown,2,3,6,10,r,Correct,R,0.0686499,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:39.0,Continuous,KeyDown,2,3,6,10,w,Correct,W,0.1495169,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:39.1,Continuous,KeyDown,2,3,6,10,e,Correct,E,0.08716118,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:39.1,Continuous,Sequence Success,2,3,6,10,NA,NA,NA,NA,0.305328,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:39.6,Continuous,KeyDown,2,3,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:39.7,Continuous,KeyDown,2,3,6,10,r,Correct,R,0.09220349,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:39.8,Continuous,KeyDown,2,3,6,10,w,Correct,W,0.1166271,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:39.9,Continuous,KeyDown,2,3,6,10,e,Correct,E,0.08258921,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:39.9,Continuous,Sequence Success,2,3,6,10,NA,NA,NA,NA,0.2914198,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:40.4,Continuous,KeyDown,2,3,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:40.5,Continuous,KeyDown,2,3,6,10,r,Correct,R,0.0929134,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:40.6,Continuous,KeyDown,2,3,6,10,w,Correct,W,0.1001594,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:40.7,Continuous,KeyDown,2,3,6,10,e,Correct,E,0.07481121,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:40.7,Continuous,Sequence Success,2,3,6,10,NA,NA,NA,NA,0.267884,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:41.2,Continuous,KeyDown,2,3,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:41.3,Continuous,KeyDown,2,3,6,10,r,Correct,R,0.1070476,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:41.4,Continuous,KeyDown,2,3,6,10,w,Correct,W,0.0998897,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:41.5,Continuous,KeyDown,2,3,6,10,e,Correct,E,0.06954908,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:41.5,Continuous,Sequence Success,2,3,6,10,NA,NA,NA,NA,0.2764864,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:42.0,Continuous,KeyDown,2,3,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,45:42.1,Continuous,KeyDown,2,3,6,10,r,Correct,R,0.084137,NA,NA,NA,NA,NA,NA,NA,NA
